tra_id,amount_eur
61553,0.99
198513,392.55
193305,190.43
90918,1.00
68596,11.65
198447,0.01
119816,98.31
74053,300.00
239362,500.00
49133,3.79
169331,35.61
135370,1.00
87083,15.13
176111,39.97
17497,1.29
56247,4.49
158382,11.80
186592,92.00
97649,4.69
178945,58.00
258041,198.00
238028,27.85
214504,90.00
79719,39.79
199834,4.39
149905,60.11
228407,159.00
31305,1.00
253132,144.52
239203,11.85
246819,0.77
64452,43.20
45770,1.00
36027,28.00
245268,3.47
255809,45.00
254852,15.95
49993,9.95
135108,16.05
117117,80.54
83886,0.15
230379,126.20
248103,46.90
205781,187.58
276492,4.49
117292,0.01
254216,9.00
120306,26.53
199457,1.04
57820,99.00
53346,51.95
14497,0.00
248173,31.40
19397,1.60
257356,29.99
14257,71.94
263780,1.98
112664,20.00
22745,4.99
186229,190.55
210549,64.74
84686,2.00
83309,0.89
216714,7.11
243553,22.50
193485,108.70
265070,214.17
247070,1.00
67708,1.00
73138,68.00
58780,13.90
102576,1.29
184581,54.40
170309,2.99
159994,1.98
94779,50.00
24604,41.79
10764,300.00
29716,4.95
44481,250.80
69657,10.40
246953,283.82
206950,1.00
70915,136.00
18077,23.80
241487,55.11
165731,35.95
228447,41.28
92007,2.78
242131,24.00
160508,23.35
275315,79.54
133800,14.32
153592,1.00
144619,32.80
54071,6.07
85025,74.00
279888,43.40
27456,20.00
150083,24.97
177926,130.00
202604,13.99
84958,405.30
101957,1.00
71758,11.50
219203,24.99
177082,202.00
116789,5.32
158734,0.12
60240,127.93
244799,1.29
67629,1.77
220862,0.76
54281,17.00
112996,47.96
209457,1.94
256232,9.99
71228,16.83
14223,15.35
206789,51.90
201239,13.68
164939,38.00
112224,1.00
249688,0.00
256906,342.84
111162,7.59
160647,30.00
221500,36.00
83185,1.29
261134,19.51
195716,9.85
19165,55.80
220509,8.98
251324,1.98
248581,61.43
272732,15.00
28848,1.98
24373,34.50
7688,0.99
60883,49.95
89401,868.00
197618,29.99
112713,30.00
217312,45.95
130218,10.65
187337,0.89
80853,9.99
165353,418.24
76999,271.71
83027,0.99
140941,28.34
271449,25.75
175415,10.00
79166,0.54
123963,6.06
262867,27.17
124790,85.00
115999,9.99
245493,19.95
211312,40.00
81411,71.41
172806,33.50
281618,4.49
156364,279.98
7459,10.00
60884,1.98
14210,1.00
242609,28.90
165204,165.00
84241,136.07
89431,2.69
246559,9.81
134818,4.49
157890,23.00
181924,2.50
48852,89.99
51929,154.00
271560,264.83
97252,7.73
101380,25.00
178095,408.02
183597,0.89
65908,193.88
24368,5.99
268273,3.51
31774,39.70
146067,0.89
13241,1.98
245655,15.00
282569,1.00
24024,6.67
132874,30.00
145672,1.00
119783,12.00
207030,15.38
238009,11.99
169066,15.00
84852,9.99
17015,70.00
189683,64.99
144427,8.94
283478,66.00
7785,60.85
142335,9.99
88587,110.00
134233,10.99
273312,19.99
16976,61.00
227317,20.00
25843,7.70
139539,4.74
181922,16.22
76686,275.42
208981,0.99
173206,1.29
17832,340.13
243425,186.53
131328,19.11
151686,112.16
11217,281.44
242691,10.49
80735,65.26
157835,1.00
137710,1.00
281902,9.90
189692,169.99
220175,212.00
44846,1.00
150865,15.00
232006,15.00
131441,1.52
107893,1.98
50653,0.89
15658,5.36
140456,1.98
279478,1384.38
238644,119.99
156632,7.99
199730,32.00
80259,6.72
275827,980.00
80224,49.17
3557,64.61
192041,16.00
84170,0.89
3783,84.89
148927,0.76
135221,27.23
88269,316.00
213777,27.83
45922,79.90
85322,106.00
174864,42.81
8036,5.00
277473,49.00
170977,107.60
216392,137.49
242251,24.75
23375,9.99
108581,36.00
92361,31.93
79640,1.51
174936,43.00
104702,290.00
177805,25.00
23358,129.00
162920,67.00
147466,1.00
124779,134.90
128927,4.49
205973,55.63
26947,51.94
18089,77.00
114038,1.29
44161,224.40
267156,15.00
8258,133.11
218766,6.03
218737,0.89
252636,15.80
127862,15.18
96710,50.00
220797,0.89
106235,417.87
30992,44.92
68834,22.20
234269,45.39
39164,273.95
43041,118.00
173284,1.29
7035,79.62
122418,7.14
263515,294.00
232012,307.13
221728,38.78
271819,7.83
93430,52.04
181944,1.79
102534,12.24
31625,3.47
140984,40.00
215886,1.00
255989,135.00
63021,57.90
211086,2.58
171765,2.80
190027,89.08
127422,24.53
101018,24.99
256256,65.76
65719,1.51
270674,28.00
252317,1.00
74200,32.89
58406,278.00
127029,1.00
273854,55.49
101124,1.78
264183,251.34
253280,46.00
106276,71.30
47732,0.12
248768,13.46
258609,396.59
120541,37.68
172842,142.24
48093,0.76
214716,0.89
102012,1.79
261911,34.90
119508,6.95
67009,47.39
193456,5.78
256107,12.05
177547,3.71
253824,5.99
135083,119.50
11612,15.00
178188,5.38
230279,6.50
277895,9.99
87838,7.17
41555,20.00
184260,9.90
20946,45.22
234558,78.54
167992,450.89
187472,2.97
259380,8.31
102409,12.95
279658,89.99
195372,160.00
196590,2.00
73934,227.89
122060,23.39
221637,809.64
78148,36.94
113295,18.63
206568,140.00
51559,7.63
1821,11.86
71127,0.12
152153,9.11
46049,49.99
276716,29.99
256989,4.99
52450,171.18
128480,0.99
92387,1262.00
251758,16.00
115665,0.00
48641,2.67
184892,49.95
164925,30.30
52704,6.99
284228,13.90
259258,30.00
43697,71.45
31254,7.30
208587,9.00
275129,0.77
194649,89.99
203251,60.51
257154,9.99
277107,35.56
201041,189.00
96461,10.75
141124,9.99
52352,13.99
40848,68.00
168142,17.95
282568,144.00
78725,57.39
79993,17.43
94617,2.68
218643,20.90
171017,490.00
190605,25.53
73675,146.00
136597,239.00
92012,1.18
39681,0.76
214984,2.58
41765,4.93
259335,33.89
113338,23.24
135910,6.53
233100,9.39
178123,59.90
175533,15.13
48257,0.00
186911,11.50
260549,200.70
470,30.32
960,196.72
9238,314.55
262768,190.68
160673,39.65
54231,29.52
16183,29.95
45621,0.00
47350,369.53
284926,0.00
4280,233.99
176704,29.90
179635,34.59
6942,2.00
44793,83.73
149560,0.89
132819,7.36
163594,5.95
39209,14.39
230335,35.00
151112,468.07
25790,10.65
42075,48.50
211152,8.99
57568,25.00
148712,0.01
44049,0.77
271665,1.29
88631,0.00
240111,89.56
181390,22.70
137503,39.16
238199,112.73
164616,20.46
194500,2.69
162148,10.21
32378,42.81
46755,15.95
165947,46.00
175782,43.84
271158,1.00
140625,9.95
204005,15.00
92906,31.95
54609,3.70
265838,1.00
103511,12.99
58575,19.34
192449,34.93
49664,9.99
177957,15.98
179597,1.78
99541,132.73
20457,19.99
166834,55.74
141909,0.99
198082,21.28
196432,54.99
218098,508.50
87319,44.89
108317,3.90
139969,0.00
26468,1.98
22167,1.00
193968,8.95
147586,2.69
127388,15.00
226272,28.18
159686,17.88
214242,144.00
260205,3.92
34160,0.76
108532,30.73
161077,112.60
166207,1.79
40787,2.48
109181,136.00
197121,247.90
199575,75.36
11422,29.99
94116,1.98
222459,7.70
127428,74.85
236781,29.85
216484,23.99
197474,8.99
48918,34.13
128224,10.00
167196,10.35
45522,245.70
156902,7.90
151830,0.75
109091,137.95
112380,1.00
252370,4.36
219542,61.75
274179,59.00
256487,20.00
160146,110.00
108334,1.98
189574,156.99
235607,8.57
248006,56.89
162341,10.00
31312,5.00
192144,10.81
191661,130.49
10535,1.79
174386,20.00
250156,0.77
116841,0.46
208670,1.00
239725,237.00
28752,221.50
274369,8.68
128429,68.30
1669,144.00
216696,8.30
122048,127.47
57146,1.98
194323,1.54
128175,70.97
266431,90.00
192688,256.00
172287,185.84
264471,18.51
229524,35.00
104399,7.87
104990,21.37
165634,3.03
150915,167.00
100446,8.99
115915,18.18
257095,4.98
212975,19.00
176785,19.31
52195,8.99
159068,1.00
67858,32.29
58267,16.84
80814,1.00
168982,1.79
197817,912.72
46019,1000.00
133132,1.00
203154,13.99
95950,19.66
35333,11.99
271481,72.63
120387,24.55
12053,42.64
134692,1523.28
151589,73.00
49736,26.00
114088,22.19
134468,24.94
25248,1.79
227035,500.00
83373,13.48
265471,15.00
27895,14.00
239506,55.00
21870,11.41
39362,6.95
163242,70.80
98841,107.00
89186,47.80
85260,1.00
201336,2.12
243055,169.00
23473,0.00
242731,5.99
112025,29.90
219681,7.99
89553,29.95
210539,0.99
24803,66.61
171346,239.98
36624,8.98
274343,138.00
62087,0.99
118482,174.99
83720,0.92
229768,88.90
177642,242.00
8814,23.06
275896,15.73
82550,15.00
105428,71.95
56443,14.95
270382,0.75
7607,278.82
253177,13.99
129532,1.00
56516,72.65
217055,10.70
265549,4.00
90633,142.00
231278,1.00
60177,1198.55
5356,4.99
143052,23.88
146384,73.88
266746,10.89
951,25.00
161304,24.90
85570,4.99
103462,10.62
169055,154.00
129778,28.75
201602,1.50
83584,34.37
52,33.40
87955,273.00
46773,52.00
234670,13.70
115436,15.00
102624,0.89
187230,35.97
236797,1.00
151600,1.86
7711,61.75
217862,48.59
266171,1.99
27376,11.00
110118,1.00
53173,9.81
119517,10.00
140722,6.64
282158,986.51
91738,86.65
32033,7.48
44880,2.00
121418,1.00
266857,11.66
255331,5.99
200234,2.69
211707,44.30
253986,1.29
168049,15.00
213392,16.10
212988,24.70
73186,95.20
74987,47.85
80851,20.00
166708,9.49
164952,5.00
250804,0.99
224956,185.00
7252,3.59
281479,26.38
49267,2.61
53165,172.91
247176,84.00
121101,34.71
232087,202.77
284348,12.99
125583,220.77
42633,1.03
219631,1.00
110451,1.00
41047,17.20
245987,6.87
217104,53.73
135854,141.80
171955,30.00
18783,9.99
277462,1.00
181386,29.95
190886,3.04
1631,106.00
188721,5.85
149336,8.86
136255,494.96
85687,30.00
204591,119.86
116326,3.57
168569,14.90
40432,1.79
212542,1.00
242597,59.88
229062,6.51
283443,129.90
240449,22.45
280703,277.38
180464,1.00
266695,79.00
145170,64.96
18452,1.00
88791,121.50
146805,959.56
95539,19.03
103492,58.99
270171,15.00
157050,64.00
245263,98.45
268159,151.64
183968,64.02
153923,18.68
92554,97.75
29991,3.27
139867,2.39
154348,100.00
243678,37.92
51035,72.60
94573,139.20
130357,7.99
21544,1276.76
150689,10.40
200756,0.89
29763,44.31
7935,22.25
109835,12.89
74174,9.85
209063,3.36
128615,139.95
155326,120.00
123952,0.05
113645,75.00
49765,15.00
60667,1.29
60411,15.35
834,9.99
54045,11.50
242801,35.00
224152,139.00
67959,49.40
24325,17.99
210385,86.43
43665,9.19
223943,4.86
240283,30.00
202538,9.99
183540,27.60
213159,107.98
185745,211.00
30902,494.94
280486,20.00
182078,2.25
3900,16.00
133194,8.99
35725,29.38
70114,7.86
60880,25.95
21750,10.20
132364,11.50
28618,9.99
145705,77.00
205756,6.99
141891,94.50
102560,17.50
65059,36.66
80920,153.24
196545,3.30
96187,255.62
40108,113.85
25952,2.49
16786,3.92
88612,1.29
57394,18.40
12575,34.00
78552,0.76
173293,1.98
268312,14.00
45233,13.99
97553,0.78
33233,3.78
174195,38.95
281248,2.69
282935,2.58
278873,14.98
62730,17.29
213567,1.00
233135,71.05
136412,152.65
278170,40.00
265734,17.99
186553,4.00
269048,28.70
188453,42.60
170056,390.00
255321,73.52
269201,29.45
51428,189.40
78840,375.42
221593,1.00
154282,1.79
51024,1.00
14476,42.60
264835,4.99
255315,194.85
41429,210.38
167528,109.47
262752,9.69
145174,4.49
164717,292.00
43900,15.37
136779,0.76
175665,7.14
180016,189.00
187476,67.46
82670,15.00
500,3104.97
35407,34.56
11287,34.05
90944,89.99
205258,107.18
123060,3.84
248615,0.99
126560,89.58
148963,3.00
111545,5.99
199974,3.56
50790,1.29
154430,0.01
110055,506.00
25032,1.00
191642,179.66
86613,30.03
118674,2.55
42622,180.00
245634,2.51
152846,163.54
167677,1.00
228047,1.79
208988,11.50
84844,29.00
67641,229.64
99817,6.99
214081,6.99
223367,1.00
49097,55.57
59209,36.55
210541,9.90
275665,25.00
44940,4.49
176469,0.01
30986,0.77
106039,19.43
215710,22.66
1847,1063.18
29293,15.00
62107,46.65
28035,9.99
35575,78.00
164002,293.15
267083,2.99
77043,99.02
195769,53.42
128982,21.00
170950,2.49
234113,121.14
38246,57.00
272690,22.00
78190,10.00
29094,18.20
135816,1.90
123031,38.00
142437,29.56
274462,4.34
79637,36.00
41515,50.00
158747,2567.34
267165,255.00
107733,1.00
201582,15.95
177863,29.99
218921,20.00
28074,38.00
82614,160.00
49327,67.70
72043,43.76
110410,10.00
5614,32.00
95344,74.99
65527,1.98
247537,15.95
203768,110.00
37661,4.49
225542,47.85
58108,1.00
247224,2.69
272348,1.98
82716,1.29
213120,73.96
100653,7.28
47340,87.30
191667,39.90
239673,7.63
83378,0.00
73462,16.34
126865,100.22
5471,35.76
247276,71.58
188093,60.00
42049,15.55
116358,5.68
164966,130.67
235289,1.00
87457,0.89
235933,1.00
64600,15.17
28639,8.99
253594,15.00
196022,6.14
133147,191.27
72957,44.22
126588,21.23
80760,5.50
140027,12.12
87588,1.00
69697,0.99
84367,169.00
217423,2.12
123766,53.70
129901,25.00
138741,39.99
151933,3.90
262974,54.99
73524,272.20
275029,15.00
68626,7.07
115224,453.88
208365,0.69
95814,100.00
118715,6.05
272675,17.67
178661,3.75
118677,30.00
176885,2.99
29770,184.00
46189,10.00
178934,6.14
264933,10.59
9767,12.95
61033,66.90
17505,84.99
267593,57.46
148853,156.00
147452,9.90
91994,439.00
189851,10.00
231487,0.65
244834,16.00
102810,16.00
117003,1.98
194048,102.41
137405,14.95
166774,51.00
260051,69.00
136582,15.80
189341,294.00
52788,12.99
49444,38.97
10196,689.68
257540,14.92
258387,10.00
255013,23.53
137214,19.99
71252,715.00
187584,69.00
41770,44.18
17049,51.50
184048,59.99
208649,40.51
139941,29.63
47980,24.76
277119,11.50
90675,0.68
159813,0.89
116858,626.54
222227,0.89
218883,79.43
243313,7.10
276659,1.00
15418,11.99
230299,48.00
45126,19.99
77392,16.13
1516,1.51
173894,10.01
129755,4.29
216695,28.14
47073,39.95
177299,1.00
111343,1.00
188022,13.50
1317,89.85
230666,1.79
18015,314.90
153671,1.00
117826,1.98
33871,29.99
22209,6.95
241748,3.60
234281,58.27
59968,127.41
20119,4.59
72619,54.99
197999,96.47
24091,90.75
259338,80.04
6052,4.49
219155,4.40
185621,8.99
143488,11.50
220657,80.00
80413,4.47
264155,8.00
154479,167.79
212528,40.17
140607,7.03
246532,76.15
239435,59.90
38034,11.53
2431,14.17
214022,22.90
208742,75.00
74546,7.69
254296,44.22
277121,39.10
263984,140.00
31822,30.24
124546,16.02
168611,91.32
70848,342.01
207659,9.00
61530,14.99
112357,348.00
134878,56.18
28861,112.67
151073,139.94
55541,0.99
196378,8.97
265204,15.00
153089,26.00
26819,1.00
275292,160.33
136151,8.00
49948,97.01
219451,302.06
24774,378.00
84598,167.30
72392,109.00
123100,118.27
191569,9.81
116251,38.30
36837,3.85
224706,0.89
216396,883.98
265959,273.66
153692,14.95
238878,83.12
48533,15.70
150347,32.87
75461,1.00
7632,8.80
182557,0.76
223021,34.61
197322,29.95
101688,9.99
112543,5.99
214304,150.74
63104,0.99
51753,4.66
228691,1.00
25850,734.51
100089,40.99
19685,20.48
228068,239.00
121191,0.69
277109,9.82
280428,387.80
185203,9.60
126327,2.00
89951,1.00
216348,9.99
120461,34.00
252960,144.00
144760,520.50
207833,83.50
107409,10.54
74380,14.50
245545,9.28
134459,2.69
5323,20.59
87557,139.95
283828,9.99
143067,8.98
159497,39.00
196044,106.75
83675,2718.44
208546,60.47
258175,351.00
126921,1.98
45025,1723.37
69482,44.99
283577,21.00
213881,28.80
243840,832.29
139997,222.04
142281,1.00
71960,47.97
221610,2.00
42558,1.79
135237,1.00
118617,11.71
26613,703.00
190186,6.30
61535,62.52
219968,118.38
43133,1.77
177480,0.89
254513,9.39
63917,13.53
97384,15.21
142042,115.00
200495,40.00
277835,0.00
147183,59.95
261519,1.00
76428,30.27
32697,19.95
181648,151.71
98890,99.99
28393,29.50
24778,0.89
203349,77.91
277924,17.99
208415,11.85
210628,1.00
174497,20.00
166921,107.00
182689,9.99
228671,0.00
195735,16.00
278943,29.95
104302,2.84
149388,289.80
61397,25.00
26390,10.00
173157,8.96
256355,1.29
61591,23.00
93915,0.89
28015,11.50
112891,326.00
182031,437.69
120211,1.00
280306,23.59
96362,20.00
72131,192.29
245929,24.99
81632,43.80
138725,45.00
86852,6.99
204610,69.99
72150,1.51
731,4.00
241691,44.78
13004,10.00
64842,34.95
41456,45.00
33858,562.44
120867,52.95
285063,130.00
233742,74.20
175727,7.11
94071,34.94
47351,28.99
165967,1.00
196236,305.60
113364,12.00
143455,125.12
31125,8.98
56390,48.37
251517,144.00
173047,37.27
97233,11.50
162352,61.96
148956,77.85
39179,20.00
240244,182.56
274341,253.00
128751,9.38
96627,18.90
194741,20.64
176775,0.00
51806,9.08
192240,6.24
267241,27.89
275724,15.09
236653,10.09
74569,108.00
210039,1917.11
258049,1.00
279712,130.00
211686,17.67
29629,6.83
74815,29.00
2915,12.29
113903,1.54
3157,25.00
280023,0.89
85451,8.99
173077,43.86
125006,0.00
49426,1.29
172396,136.90
260662,28.79
273519,140.89
14964,12.60
222831,0.69
1775,10.99
3647,9.08
128678,2.21
163641,14.49
8217,3.97
49781,0.89
208379,179.48
31600,56.71
60518,20.89
44616,347.09
41169,0.76
183855,34.00
172527,9.98
134375,92.64
210423,47.00
177032,170.64
114703,1.98
207850,19.99
46671,5.29
21855,7.68
122725,59.90
19247,39.00
156765,1.98
127178,1.49
128125,7.99
236145,47.94
44783,75.00
246896,45.35
238426,19.95
134482,19.00
131654,78.72
108388,17.23
167769,4.71
46926,495.03
58801,16.18
74361,63.23
215416,15.00
45184,290.84
125004,40.00
18711,10.65
190517,14.95
64151,6.25
32371,11.85
142975,28.00
49200,3.83
88374,301.43
191952,1.98
246430,37.86
114660,17.99
157909,22.91
52505,275.20
232782,2.12
102108,214.11
204,45.00
113246,2.69
174357,1.98
219666,25.00
233254,11.38
197782,0.76
45275,105.24
134689,50.21
10894,49.00
36802,27.40
101000,16.40
157299,300.00
176239,10.59
127879,9.00
63434,226.30
141177,1.98
59230,52.01
67006,1.79
226192,15.22
155914,67.30
30034,1.29
65808,507.72
128627,1.98
147820,10.00
195856,64.00
249374,2.00
181926,15.00
197523,29.62
265851,3.08
159439,824.33
195038,1.98
86632,139.90
274738,144.49
219571,71.53
75004,4.49
123922,72.81
120693,7.53
257462,77.00
47036,2.68
68625,1.29
83845,100.00
276093,422.80
83121,134.99
21243,40.00
55592,72.38
241181,6.00
221960,43.99
80811,25.00
235431,43.61
170568,49.00
40095,181.48
169193,4.30
228638,6.79
163016,11.85
118884,1.98
273730,11.50
216078,1.00
85623,26.60
10453,5.00
179434,9.84
13373,44.00
177742,17.99
80654,0.92
189110,809.30
